"id";"title";"abstract_por";"authors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages";
"UFSC_89e6c5cf9c39a3363f7ca7ebf5c5595b";"Modelagem e otimização de sistemas de lagoas de estabilização para tratamento de dejetos suinos";"Os sistemas de tratamento de dejetos de suínos se revestem de grande importância sanitária, tendo em vista o intenso crescimento da atividade suinícola, principalmente na Região Oeste Catarinense, e a modernização dos sistemas de confinamento dos animais, face ao aumento crescente no uso de água para higienização das baias. Dessa forma, a criação de suínos em grande escala trouxe como conseqüência a intensa produção de dejetos nas propriedades rurais, os quais são altamente poluentes e causadores da degradação ambiental, como contaminação dos corpos receptores e desenvolvimento de odores. Os elevados volumes de dejetos produzidos nas granjas, carregados com nitrogênio e fósforo, na maioria das situações, não são aplicáveis por apresentar áreas reduzidas e com limitações topográficas, dificultando o seu aproveitamento como fertilizante do solo. Assim, tanto os médios quanto os grandes produtores têm excedentes de resíduos orgânicos que precisam ser tratados eficientemente para eliminar, ou pelo menos, minimizar os problemas ambientais decorrentes da atividade suinícola. Várias alternativas de tratamento têm sido propostas para tratar a fração líquida. As lagoas de estabilização para tratamento de dejetos suínos são consideradas entre os métodos de tratamento de águas residuárias e industriais como sendo os mais fáceis, econômicos e eficientes. Suas vantagens em relação a outros tipos de tratamento têm sido destacadas, uma vez que apresentam um excelente desempenho quanto à eficácia na remoção de matéria orgânica, dos sólidos, dos nutrientes e de coliformes fecais; além dos baixos custos de implantação e manutenção. Contudo, a grande dificuldade é como dimensionar essas lagoas para tratamento desses resíduos, já que em nível de Brasil pouco se tem a respeito de parâmetros de projeto. Este trabalho apresenta resultados obtidos de um sistema de tratamento composto por decantador de palhetas e quatro lagoas de estabilização, em escala real, dispostas em série: duas anaeróbias seguidas de uma facultativa e uma de aguapés, em operação durante 20 (vinte) meses, tendo o objetivo de buscar parâmetros reais de funcionamento das lagoas para ajustamento de equações. Além disso, busca-se, também, a obtenção dos dados de custos de capital e operacional para “a modelagem e a otimização de sistemas”, aplicados no tratamento de resíduos orgânicos de suínos, dentro de concepções econômicas. O sistema de tratamento foi monitorado através de amostras coletadas nos afluentes e efluentes do decantador e das lagoas e ao longo dos fluxos das mesmas; foram analisados os seguintes parâmetros: Sólidos Totais (ST), Sólidos Fixos (SF), Sólidos Voláteis (SV), Demanda Química de Oxigênio (DQO), Demanda Bioquímica de Oxigênio (DBO), Nitrogênio Total (NT), Fósforo Total (PT), Coliformes Fecais (CF), pH e temperatura, de acordo com métodos estabelecidos pelo “Standard Methods” (APHA - AWWA - WEF, 1992). Uma das principais vantagens de se utilizar o modelo “otimização do sistema’'’ no tratamento de dejetos suínos está ligada, justamente, à redução da matéria orgânica (DBO) e de nitrogênio. Ou seja, o sistema pode ser operado de tal forma que regule as quantidades desses compostos que serão introduzidos nos corpos receptores, levando-se em consideração o capital disponível. Os resultados obtidos com a otimização do sistema de lagoas permitem concluir que: quando se deseja apenas a remoção da matéria orgânica (DBO), o modelo determina que se construam as lagoas anaeróbias maiores do que as facultativas, e quando se desejar a remoção de ambos os parâmetros: DBO e Nitrogênio, em porcentagens iguais, o modelo determina a construção das lagoas facultativas maiores do que as anaeróbias. No primeiro caso, para uma produção de 3.000 suínos, com remoção de 98% de DBO e taxa de fluxo de 30 m3/dia (admitindo-se 1 suíno = 10 litros/dias), e considerando-se uma taxa de juros de 15% ao ano durante 10 anos, o custo unitário é da ordem de R$ 1,62 por suíno/ano. A medida que o número de suínos aumenta, o custo unitário decresce em função das economias de escala. No segundo caso, para uma remoção de aproximadamente 98% de ambos os parâmetros e mesma taxa de fluxo, o custo unitário é de R$ 1,84 por suíno/ano.";"primary[Medri, Waldir(NA)]";"";"UFSC";"doctoralThesis";"openAccess";"1997";"http://repositorio.ufsc.br/xmlui/handle/123456789/77093";"doctoralThesis";"por"
"UFSC_a3e93d0a20837d89d286f903e89070db";"Avaliação econômica e análise multicriterial nas decisões de investimento: um estudo de caso";"A partir do momento em que os recursos materiais, humanos e financeiros são reunidos com a finalidade de fabricação de produtos ou oferta de serviços, o resultado desejável deve ser igual ou superior ao montante investido. Ferramentas de avaliação de investimentos surgiram, procurando analisar a viabilidade econômica de propostas de aumento ou melhoria da produção. Porém, estes modelos tradicionais ainda são limitados, pois superestimam a dimensão econômica, relegando ao segundo plano ou efetivamente desprezando outras variáveis que exercem impacto significante e, muitas vezes decisivo sobre a situação em perspectiva. Este trabalho adota a perspectiva da metodologia multicritério de apoio à decisão - alternativa que integra à avaliação econômica outras variáveis de natureza qualitativa que aparentam não ser mensuráveis ou para as quais não foi empreendido um esforço neste sentido. Almeja-se uma visão sistêmica, informando sobre como as alternativas de investimento comportam-se, segundo diversos critérios tomados como relevantes, observando-se sua característica quantitativa/qualitativa, sinalizando aos tomadores de decisão aquelas que melhor atendem às várias dimensões do negócio. Propõe-se um método estruturado de apoio à decisão, elencando análises númericas e gráficas, assim como discutindo as melhores alternativas sob o ponto de vista custo-benefício. Aumenta-se o grau de formalização das decisões, tornando-as mais objetivas e, preservando a memória técnica ao longo do tempo. Por fim, discute as informações atualmente consideradas nos projetos de investimento e o impacto no processo decisório, propondo um ciclo revisional no modelo adotado, assim como um repensar sobre a tomada de decisão e as relações da organização internamente e com terceiros.";"primary[Moura, Eduardo Bruno de(NA)]";"";"UFSC";"masterThesis";"openAccess";"2003";"http://repositorio.ufsc.br/xmlui/handle/123456789/85458";"masterThesis";"por"
"UFSC_174e06eb673e03e3861694a94071c221";"Uma estratégia para implementação de gerenciamento de redes: estudo de caso do Tribunal de Contas da União";"Este trabalho descreve a problemática com relação ao controle de redes de computadores, que vem sendo enfrentada em ambientes corporativos. Mostra-se a necessidade de implantação de sistemas automatizados para o gerenciamento das redes e discute-se as dificuldades encontradas na implantação de tais sistemas. É proposta uma estratégia para implantação de sistemas de gerenciamento considerando-se a questão de determinação de quais as informações disponibilizadas pelos sistemas de gerenciamento devem ser consideradas. Um estudo de caso ilustra a aplicação da estratégia proposta e mostra os resultados concretos que foram obtidos com sua aplicação.";"primary[Freitas, Geraldo Magela Lopes de(NA)]";"";"UFSC";"masterThesis";"openAccess";"2001";"http://repositorio.ufsc.br/xmlui/handle/123456789/81566";"masterThesis";"por"
"UFSC_35e5c25fd62ff3292ab23aca61fedee9";"Restituição de tributos retidos por substituição tributária progressiva";"A Emenda Constitucional nº 3, de 18 de março de 1993, acrescentou o § 7º, ao Artigo 150 da Constituição da República Federativa do Brasil de 1988, facultando à lei atribuir ao sujeito passivo da obrigação tributária a condição de responsável pelo pagamento de imposto ou de contribuição, cujo fato gerador seja presumido, assim entendido o fato gerador que deva ocorrer posteriormente, mas que não pode se realizar, razão porque, para essa hipótese, deve haver a restituição, imediata e preferencial, da quantia paga";"primary[Everling, Vilmar(NA)]";"";"UFSC";"masterThesis";"openAccess";"2000";"http://repositorio.ufsc.br/xmlui/handle/123456789/79276";"masterThesis";"por"
"UFSC_932bd6894b5c991c71db04d0685a4ecd";"Diversidade e potencial de flexibilidade de arranjos espaciais de apartamentos: uma análise do produto imobiliário no Brasil";"";"primary[Brandao, Douglas Queiroz(NA)]";"";"UFSC";"doctoralThesis";"openAccess";"2002";"https://repositorio.ufsc.br/handle/123456789/106529";"doctoralThesis";"por"
"UFSC_b3e6beae248bef4c48b46d37f4c1540f";"Dos desregramentos da carne: um estudo antropológico sobre os itinerários urbanos, territorialidades, saberes e fazeres de profissionais do sexo em Florianópolis";"Esta tese objetivou compreender as dinâmicas envolvendo as práticas do comércio sexual que ocorrem no ambiente urbano de uma grande cidade. Um estudo etnográfico foi conduzido com a participação de mulheres, profissionais do sexo, que atuam no centro da cidade de Florianópolis, capital do estado de Santa Catarina. Foram examinadas as práticas de comercialização do sexo e suas formas de ocupação territorial como aspectos essenciais para os processos de conformação de uma comunidade urbana. Processos que envolvem temas tais como a moralidade e a sexualidade, com os prazeres contidos nela, e os quais as permitem se expressar como um corpo coletivo. Assim, a análise tem seu foco nas formas como se organizam as sociabilidades destes grupos entre si, a partir dos laços que elas contemplam dentro das normas instituídas pelos códigos ético-morais locais em relação às práticas sexuais no âmbito da vida urbana.";"primary[Losso, Juliana Cavilha Mendes(NA)]";"";"UFSC";"doctoralThesis";"openAccess";"2012";"http://repositorio.ufsc.br/xmlui/handle/123456789/93695";"doctoralThesis";"por"
"UFSC_a20e78249d2931e9c119c4bcff5ece16";"Avaliação de técnicas para detecção e quantificação de Giardia spp. e Cryptosporidium spp. em água de piscina";"";"primary[Greinert, Juliane Araújo(NA)]";"";"UFSC";"masterThesis";"openAccess";"2002";"https://repositorio.ufsc.br/handle/123456789/112302";"masterThesis";""
"UFSC_f5ddb9c3c7c85bbef1ef2d179be6b82d";"Efeitos do exercício físico com exergames e em ergômetros no desempenho motor de idosos";"Este trabalho trata de um estudo de intervenção, que teve como objetivo comparar os efeitos do exercício com exergames e exercício aeróbio em ergômetros no desempenho motor em idosos saudáveis. A amostra foi constituída por 27 indivíduos com idade igual ou maior a 55 anos, de ambos os sexos. Os participantes foram randomizados aleatoriamente para compor dois grupos, atividades aeróbias (14 indivíduos) e exergames (13 indivíduos). O programa com exergames foi realizado por meio de jogos que simulam atividades esportivas (Kinect Sports Ultimate Collection), Xbox 360. O programa de exercícios aeróbio foi composto por cicloergômetros e esteiras. Ao total foram realizados 36 sessões com duração de 50-60 minutos, realizados três dias por semana, em dias alternados, pelo período de 12 semanas, para ambos os grupos. O desempenho motor foi verificado por meio da bateria de Fullerton. As intensidades das sessões do exercício aeróbio foram controladas pela frequência cardíaca de reserva (40% a 59% FCR). Para comparação das médias inter e intra-grupos, pré e pós-período de intervenção foi utilizado um modelo misto, pela ANOVA. A análise de magnitude do efeito do treinamento foi realizada pelo Effect-size. O nível de significância estatística adotado foi de 5%. A média etária dos participantes foi de 60,23±3,78 anos (Exergame = 59,8±4,1 anos e Aeróbio= 60,7±3,6 anos). Não foram encontradas diferenças significativas entre os grupos para as variáveis, idade, massa corporal, estatura e IMC no inicio da intervenção (p>0,05). A avaliação dos testes de desempenho motor indicou interação entre o tempo de intervenção e entre os grupos para o teste de flexão de cotovelo (p<0,05). Houve melhora pós-intervenção em ambos os grupos para o desempenho nos testes de sentar e levantar e timed up and go (TUG) (p<0,05). Resultados mais relevantes para o teste de flexão de cotovelo e no teste de marcha estacionária de 2 minutos (TME2?) foram observados para o grupo dos exergames. A análise de magnitude do efeito indicou similaridade entre as médias dos testes do desempenho motor para as duas intervenções avaliadas, com exceção do teste de flexão de cotovelo. Conclui-se que ambos os programas de exercício foram capazes de proporcionar melhora para os parâmetros de força muscular dos membros inferiores, agilidade e equilíbrio dinâmico. Melhores resultados para a força dos membros superiores e resistência aeróbia foram observados para os exergames.<br>";"primary[Queiroz, Bruno Morbeck de(NA)]";"";"UFSC";"masterThesis";"openAccess";"2015";"https://repositorio.ufsc.br/xmlui/handle/123456789/158853";"masterThesis";"por"
"UFSC_4ac1ff6923cd673834efddb126f5a734";"A comunicação de dados e a integração de dispositivos via rede na automação predial e residencial";"Nos dias atuais, a necessidade de segurança, comodidade, conforto, racionalização e economia, faz crescer a busca por sistemas automatizados nos prédios e residências. Os sistemas automatizados surgiram inicialmente para suprir uma necessidade da indústria e vem continuamente sendo adaptados para a automação dos sistemas prediais. Neste trabalho fez-se um estudo do estado da arte dos Edifícios Inteligentes, estudando os casos mais recentes e enfatizando a tecnologia dos padrões de arquiteturas de comunicação implementados na automação predial. No projeto piloto desenvolveu-se um sistema que controla o ar-condicionado, uma lâmpada, a janela e a porta de entrada do Edifício, utilizando entradas de sensores de presença e temperatura. Este sistema consiste de módulos escravos que se comunicam através de rede AS-Interface. Um software supervisório instalado em um PC conectado à rede, permite ao usuário visualizar o status de cada dispositivo ligado aos módulos escravos da rede.";"primary[Mendonça, Anny Key de Souza(NA)]";"";"UFSC";"masterThesis";"openAccess";"2004";"http://repositorio.ufsc.br/xmlui/handle/123456789/87198";"masterThesis";"por"
"UFSC_9c410b24ba6fee07ba16c1a6e17af0b0";"Indução da inversão sexual de machos do robalo-flecha, Centropomus undecimalis, com implantes do hormônio 17-B estradiol";"";"primary[Passini, Gabriel(NA)]";"";"UFSC";"masterThesis";"openAccess";"2013";"https://repositorio.ufsc.br/handle/123456789/106919";"masterThesis";"por"
"UFSC_c3853752cb1bd1094487e218ed21bc20";"Perfil do estilo de vida dos professores de educação física aposentados no Vale do Itajaí - S.C.";"O propósito deste estudo foi investigar o perfil do estilo de vida dos professores de Educação Física aposentados no Vale do Itajaí. O estudo caracterizou-se como uma pesquisa descritiva, de caráter exploratório. A amostra foi constituída por 82 professores de Educação Física aposentados, (57 mulheres e 25 homens), com idade compreendida entre 46 e 85 anos de idade, pertencentes a 50 municípios do Vale do Itajaí. A coleta de dados foi realizada mediante o uso de questionário sócio-demográfico e da verificação do estilo de vida com aplicação do Pentáculo do Bem-estar (Nahas, Barros & Francalacci, 2000), relacionando cinco itens: nutrição, atividade física, comportamento preventivo, relacionamento social e controle do estresse. No tratamento estatístico utilizou-se a analise descritiva (distribuição em freqüência e percentagem) e medidas de associação do qui-quadrado (?²), utilizando-se do programa SPSS - versão 10 considerando o nível de significância de p<0,05. Pelas evidências e resultados relatados neste estudo, permitiu-se verificar que: os professores encontram-se aposentados, abaixo da idade em que usualmente os trabalhadores se aposentam pelo sistema previdenciário, haja vista a situação de serem professores. Para 72% das mulheres e 87,7% dos homens o processo da aposentadoria transcorreu por vontade própria, sendo que 44% dos homens e 61,4% das mulheres continuaram lecionando. A implantação de programas de pré-aposentadoria nas instituições escolares estaduais, municipais, particulares e universidades seriam de grande utilidade, a fim de preparar estes indivíduos para uma nova etapa das suas vidas. A principal razão da escolha pelo curso de Educação Física, foi o gosto pelos esportes, (54% feminino e 44% masculino). O amor à profissão e gostar do que faz (26,3% feminino e 22% masculino), foram destacadas como as principais características necessárias ao exercício da profissão. Quanto ao lazer do aposentado, a leitura, visitar os amigos, viajar e assistir jogos, são as atividades que os professores aposentados mais realizam. Referindo-se ao estilo de vida, envolvendo os cinco componentes do Pentáculo do Bem Estar, destacam-se: a qualidade da alimentação diária dos professores parece ser a mais recomendável, embora em número inferior ao desejado. Dos professores, 38,46% praticam regularmente atividade físicas, numa freqüência de cinco ou mais dias na semana, predominando a caminhada. Os professores aposentados apresentaram atitudes adequadas quanto ao comportamento preventivo, destacando-se negativamente o excesso de consumo de cigarro por parte das mulheres (54,39%). O envolvimento em trabalhos voluntários (48,72%) e a participação em clubes, associações e atividades esportivas (33,33%), resultaram em pouca adesão por parte dos professores de ambos os sexos. Com relação ao estresse, 66,67% dos professores demostraram reservar um tempo diário para relaxar, com exceção de obter o controle emocional durante as discussões, com apenas (33,3%). Neste contexto, recomenda-se algumas ações aos professores de Educação Física aposentados, no intuito de após a aposentadoria mantê-los inseridos na sociedade, pelo ingresso em cursos, atividades diversificadas, atualizações e outros programas oferecidos por várias instituições.";"primary[Brandão, Juliana da Silva(NA)]";"";"UFSC";"masterThesis";"openAccess";"2002";"http://repositorio.ufsc.br/xmlui/handle/123456789/84351";"masterThesis";"por"
"UFSC_81bf699feebf1a1572d43a38467025b9";"Impactos ambientais em uma empresa de pequeno porte no setor pesqueiro: estudo de caso na região norte do Paraná";"Atualmente, com constantes alterações nos cenários sociais e econômicos faz-se cada vez mais necessário levar em consideração a variável ambiental no processo de produção de qualquer setor industrial. A implementação de um Sistema de Gestão Ambiental por uma empresa representa uma inovação e mudanças em relação ao seu processo organizacional e comportamental, para assim, garantir os objetivos pretendidos em relação aos aspectos ambientais, bem como sua própria sobrevivência e competitividade em relação ao mercado. O principal objetivo dessa dissertação foi através de pesquisas bibliográficas e de campo, identificar e analisar os principais aspectos e impactos ambientais, como: os resíduos sólidos; a poluição sonora e térmica; o consumo energético e hídrico no processo de uma futura implementação de um Sistema de Gestão Ambiental em uma empresa familiar de pequeno porte no setor pesqueiro no Norte do Paraná.";"primary[Sperduti, Rossana(NA)]";"";"UFSC";"masterThesis";"openAccess";"2003";"http://repositorio.ufsc.br/xmlui/handle/123456789/84628";"masterThesis";"por"
"UFSC_6bd3b17b0aad92f0c6c3cf64b3457f9d";"O cotidiano das práticas de educação física escolar e o disciplinamento dos corpos: um estudo de caso";"A presente pesquisa caracterizou-se por ser um estudo de caso que teve como objetivo geral, investigar o cotidiano das práticas pedagógicas de Educação Física em uma escola específica, nas séries iniciais no ensino fundamental (1º a 4º série), suas brincadeiras e jogos e sua relação com o disciplinamento dos corpos dos alunos, contribuindo para a reflexão e ressignificação destas práticas pedagógicas no tocante às brincadeiras e jogos realizados usualmente nestas séries com vistas à construção de sujeitos emancipados, capazes de vivenciar livremente as manifestações corpóreas. A pesquisa constituiu-se em cinco partes, sendo que a primeira procura situar o problema, descrevendo um pouco da trajetória do pesquisador, a segunda traz algumas reflexões sobre o disciplinamento dos corpos, na terceira estão colocadas abordagens referentes aos jogos, às brincadeiras e os brinquedos, na quarta é apresentada a metodologia do trabalho e na última as discussões e análise dos dados coletados. Por se tratar de um estudo de caso este trabalho não permite conclusões de caráter generalizador, entretanto, permite-se ousar fazer algumas considerações de caráter mais amplo sobre a temática. A docente investigada parece não estar inteirada de toda a discussão desenvolvida a respeito do caráter pedagógico que a Educação Física vem assumindo. Seu discurso oscila entre uma visão oriunda da psicomotricidade e uma perspectiva esportivista que prepara os alunos para as técnicas desportivas. Evidenciou-se o caráter disciplinador dos corpos das crianças que predominava em suas aulas, assim como o entendimento dos jogos e das brincadeiras enquanto um momento de descarga de energia acumulada em sala de aula pelas crianças. Tratando-se mais especificamente dos jogos e das brincadeiras, sugere-se que se dedique a estes a importância no sentido de resgatar não só o prazer, a espontaneidade e a ludicidade dos alunos, mas também de integrar à escola a sua cultura e seu meio, ou seja, resgatar o papel de sujeitos ativos dos alunos no processo de ensino-aprendizagem.";"primary[Bastos, Sadi Ricardo da Silva(NA)]";"";"UFSC";"masterThesis";"openAccess";"2001";"http://repositorio.ufsc.br/xmlui/handle/123456789/81423";"masterThesis";"por"
"UFSC_f0f101efaf5bc2a9c8963a9db4a99c18";"Um sistema para apuração dos custos associados à inspeção de qualidade";"";"primary[Paraíso, Paulo Roberto(NA)]";"";"UFSC";"masterThesis";"openAccess";"1986";"http://repositorio.ufsc.br/xmlui/handle/123456789/75300";"masterThesis";"por"
"UFSC_a85d0cad9f130732e4d74e39b36d2177";"Desenvolvimento de microesferas lipídicas contendo quercetina para a administração pulmonar visando o tratamento de asma";"Esse trabalho teve com objetivo desenvolver micropartículas lipídicas contendo quercetina com vistas à sua liberação pulmonar, para o tratamento da asma. As micropartículas foram obtidas a partir de uma mistura de trimiristato de glicerila e lecitina de soja (MTL), pela técnica de difusão do solvente a quente, ou a partir do behenato de glicerila, na presença (MBL) ou ausência de lecitina (MB) de soja, pelo método de homogeneização a quente. A quercetina foi adicionada nas formulações na proporção de 1:25 e 1:50 em relação à massa de lipídio. Valores de EE e teor de fármaco (mg/100mg) variaram de 29,35 a 99,80% e 0,52 a 3,84% (m/m), respectivamente. Partículas esféricas e de superfície rugosas foram obtidas, conforme mostrado nas micrografias obtidas por MEV. As micropartículas apresentaram porosidade entre 68,83 e 85,94%, baixos valores de densidade bruta e de compactação e propriedades de fluidez variáveis entre boa e favorável a tolerável, conforme valor calculado de Índice de Carr. As micropartículas foram caracterizadas quanto ao diâmetro geométrico (MMGD) pela técnica de difração a laser. Os valores de diâmetro médio equivalente em volume variaram de 6,67 a 8,43 m, 18,16 a 26,71 m e 23,11 a 34,30 m para MTL, MB e MBL, respectivamente. Entretanto, valores de d50% (diâmetro correspondente a 50% da distribuição acumulada) foram menores variando de 5,59 a 6,84 m, 6,23 a 9,04 m e 17,53 a 25,62 m para MTL, MB e MBL, respectivamente. A partir dos dados de porosidade, densidade esquelética, MMGD, e d50%, os valores de diâmetro aerodinâmico (MMAD) foram calculados e variaram entre 3 a 12,5 m, respectivamente. Com base nesses resultados, as micropartículas de trimiristato de glicerila mostraram características mais aceitáveis para a administração pulmonar, enquanto aquelas preparadas com behenato de glicerila contendo lecitina de soja apresentaram valores de MMAD50% adequados, indicando que somente uma fração fina respirável das partículas é capaz de se depositar nas regiões mais profundas do pulmão. As análises por calorimetria exploratória diferencial e difração de raios-X das matérias-primas e das micropartículas de trimiristato de glicerila e behenato de glicerila evidenciaram a presença dos polimorfos ? e ?', respectivamente, indicando que a técnica de preparação não conduziu a alterações polimórficas. Por espectroscopia Raman ainda foi possível visualizar a existência de interação entre o behenato de glicerila e a lecitina de soja, uma vez que houve grande interferência na intensidade Raman devido fluorescência da lecitina, fator não observado nas amostras com trimiristato de glicerila contendo lecitina de soja. A quercetina foi avaliada ainda quanto a sua estabilidade química frente ao processo de preparação das micropartículas por espectroscopia no UV sendo observado que este não interfere na integridade química do polifenol. O perfil de liberação da quercetina a partir das micropartículas lipídicas foi afetado pela composição das formulações, conforme evidenciado pela análise da ANOVA dos valores de eficiência de dissolução. O conjunto dos resultados mostrou que as micropartículas lipídicas apresentam grande potencial para carrear a quercetina para os pulmões.";"primary[Silva, Luis Felipe Costa(NA)]";"";"UFSC";"masterThesis";"openAccess";"2011";"http://repositorio.ufsc.br/xmlui/handle/123456789/95565";"masterThesis";"por"
"UFSC_c02cc63211ab27a407fee2291709f2b7";"Método, ferramentas e técnicas da gestão da qualidade total :: aplicação na organização do trabalho da enfermagem em um serviço de pronto atendimento /";"A enfermagem administra/gerencia serviços e processos de atividade/produção, basicamente, através do feeling, empiricamente e, talvez, sem adequada qualidade. Nesta dissertação, demonstra-se o uso de método, ferramentas e técnicas da GQT na organização do trabalho da enfermagem. A metodologia consistiu de Brainstorming, Folha de Verificação, Diagrama de Ishikawa, GUT, Gráfico de Pareto e MASP. Constatou-se que a maioria dos problemas são afetos à alta gerência, 94,89% e 52,42% ao setor, contrastados aos 0,14% dos clientes.";"primary[Dei Svaldi, Jacqueline Sallete(NA)]";"";"UFSC";"masterThesis";"openAccess";"2000";"http://repositorio.ufsc.br/xmlui/handle/123456789/78220";"masterThesis";"por"
"UFSC_4b3073018f5fdb19c0f7c42ee67ad53a";"Gestão da competitividade na cadeia agroindustrial de carne bovina do estado do Paraná";"Compreender os fatores influenciadores e promotores de competitividade, diante dos novos condicionantes econômicos, concorrenciais e produtivos globais, denominados por muitos autores como reestruturação produtiva, torna-se essencial para não só participar, como influir no seu direcionamento e obter melhor posicionamento. Nessa premissa, abordou-se neste estudo a cadeia agroindustrial de carne bovina no estado do Paraná. Adotando-se uma abordagem sustentada em pressupostos qualitativos, seu desenvolvimento considerou um modelo de análise e avaliação de competitividade, com um enfoque sistêmico, em que a capacidade de coordenação e articulação (capacidade de gestão) dos seus integrantes é relevante para a obtenção de maior competitividade. Nesse aspecto, a gestão da competitividade é identificada pela adoção de ações direcionadas a obter capacidade para influir na construção e sustentação de vantagens competitivas, pelos segmentos integrantes de uma cadeia produtiva, fundamentada na potencialidade desses segmentos para articulação e coordenação, considerando as interações, interdependências e interferências presentes no ambiente sistêmico. A cadeia paranaense de carne bovina, diante dessas considerações, é avaliada de forma comparativa à cadeia brasileira e sua inserção no contexto mundial. São apontados como resultados, aspectos potenciais e limitadores à sua capacidade competitiva, associados à baixa capacidade de articulação e coordenação de seus segmentos para um direcionamento estratégico efetivo. As informações obtidas permitiram identificar sugestões de políticas e linhas de ação, com possibilidades de impactar em sua dinâmica produtiva e concorrencial e, dessa forma, estruturar condições para obtenção de vantagens competitivas.";"primary[Souza, José Paulo de(NA)]";"";"UFSC";"doctoralThesis";"openAccess";"2002";"http://repositorio.ufsc.br/xmlui/handle/123456789/83026";"doctoralThesis";"por"
"UFSC_7e08b37c318a637af4dc7e426fa060b8";"Institutos nacionais de ciência e tecnologia da área de agrárias: estudo das produções científicas, técnicas e tecnológicas";"O tema deste estudo refere-se à divulgação das produções científicas, técnicas e tecnológicas dos Institutos Nacionais de Ciência e Tecnologia (INCT) da área de Agrárias, buscando apresentar como resultado como são publicados os resultados de pesquisa desses Institutos e como acontece o acesso da sociedade a esses resultados. O objetivo geral é analisar das produções científicas, técnicas e tecnológicas dos Institutos Nacionais de Ciência e Tecnologia da área de Agrárias. Os objetivos específicos são: a) Levantar as características dos pesquisadores vinculados aos INCTs da área de Agrárias; b) Classificar as produções científicas, técnicas e tecnológicas dos INCTs da área de agrárias de 2013 a 2015; c) Identificar o tipo de acesso das produções científicas, técnicas e tecnológicas. Apresenta como fundamentação teórica os conteúdos: comunicação científica, difusão, divulgação e disseminação científica; publicação científica; informação técnica e tecnológica; acesso à informação e sobre o Programa Institutos Nacionais de Ciência e Tecnologia. Ampara-se na pesquisa exploratória e descritiva, bibliográfica e documental com abordagem quantitativa. Apresenta como resultado que os INCTs da área de Agrárias possuem uma produção científica, técnica e tecnológica bastante expressiva, apresentando o total de 13.321 produções entre 2013 e 2015. Quatro dos 12 INCTs analisados apresentaram maior número de produções, sendo: INCT Ciência Animal, INCT Pecuária, INCT Café e INCT Fixação Biológica de Nitrogênio. Os Institutos divulgam suas pesquisas por meio de canais formais e informais, sendo que a produção científica apresentou o total de 10.972 itens, a técnica 2.196 e a produção tecnológica apresentou o total de 153 itens analisados. As produções científicas, técnicas e tecnológicas, publicadas por meio de canais formais apresentou o total de 83% de todos os itens e os canais informais, 17%. O destaque maior está na publicação de artigos científicos que representam 52% da produção científica, publicados em 1008 revistas, pertencentes a 378 editoras diferentes. Em relação ao acesso às revistas, as categorias foram: subscrição, que apresentou 2%, aberto - autor paga, 19%, subscrição com opção autor paga, 57%, aberto12- sem taxa, 20% e indisponível, 2%. As produções científicas, técnicas e tecnológicas apresentaram o seguinte resultado em relação ao acesso: 56% dos itens cadastrados no currículo Lattes dos pesquisadores não foram localizados; 35% estavam disponíveis na web e 9% são obtidos por meio de pagamento.<br>";"primary[Costa, Heloisa(NA)]";"";"UFSC";"masterThesis";"openAccess";"2016";"https://repositorio.ufsc.br/xmlui/handle/123456789/174304";"masterThesis";"por"
"UFSC_c818a4b0c0faa8eb5341d0d11a910e94";"Avaliação, aperfeiçoamento e implantação de software de gestão para indústria gráfica: um modelo de classificação baseado em Kaplan e Cooper";"O ramo da indústria gráfica está inserido no universo de comunicação e marketing das empresas em geral. A comunicação da imagem da empresa e de seus produtos, quando necessita ser impressa, passa pela indústria gráfica. Com a chegada da Internet e suas novas possibilidades de divulgação, aliadas à uma necessidade crescente de se modernizar os sistemas de gestão, particularmente os sistemas de gestão de custos das Indústrias Gráficas, os empresários e responsáveis pela gestão desta Indústria estão concentrando esforços em investimentos em equipamentos informatizados, softwares específicos e recursos humanos para acompanhar as novas técnicas de gestão e novos modelos de custeio. Esta pesquisa desenvolve um modelo proposto para classificar estes softwares de gestão específicos para a Indústria Gráfica, baseado no sistema de classificação proposto por Robert S. Kaplan e Robin Cooper, publicado no livro Custo e Desempenho: administre seus custos para ser mais competitivo (1998, p. 23). Uma vez elaborado o modelo de classificação destes softwares, aplica-se o modelo em uma Indústria Gráfica, utilizando a ferramenta ABM/ABC. Como base para o desenvolvimento do modelo proposto e para a aplicação de um software de gestão na empresa gráfica, foi realizada uma revisão sobre métodos de gestão que visam ampliar a capacidade de análise da empresa, que auxiliam os empresários a observarem suas empresas sob novas óticas, especialmente a gestão baseada em atividades - ABM - como uma excelente alternativa para a empresa gráfica ampliar sua visão sobre a empresa e sua finalidade estratégica, aliando o uso da ferramenta da informática através dos softwares de gestão específicos desta atividade industrial.";"primary[Rossi, Daniel Francisco(NA)]";"";"UFSC";"masterThesis";"openAccess";"2001";"http://repositorio.ufsc.br/xmlui/handle/123456789/80194";"masterThesis";"por"
